#Model         Gr.Code  ICS(F1)   Prec.Iface  Recal.Iface  IPS        QSglob   QSbest   lDDT       ilDDT      GDT_TS     RMSD       TMscore    TMalign    GlobDockQ    BestDockQ  Mol.Size  Stoich.  MDL.Conts  REF.Conts  MDL.Clash  ICS_Interfaces                           ICS_perInterface

R1250TS450_5o  450s     0.005     0.003      0.011       0.099      0.004    0.005    0.252      0.044      0.011      89.790     0.202      0.133      0.005        0.033      6        A6       1649       366        6390       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.092, 0.063, 0.028, 0.114, 0.037, 0.047] 
R1250TS304_1o  304s     0.004     0.002      0.074       0.085      0.001    0.002    0.056      0.008      0.010      112.609    0.148      0.099      0.026        0.159      6        A6       16332      366        35819      [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.042, 0.067, 0.06, 0.039, 0.0, 0.037]  
R1250TS241_2o  241      0.003     0.002      0.011       0.087      0.002    0.002    0.252      0.023      0.013      104.365    0.198      0.114      0.006        0.034      6        A6       3000       366        7429       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.064, 0.054, 0.058, 0.104, 0.038, 0.153] 
R1250TS317_4o  317      0.002     0.002      0.005       0.105      0.000    0.000    0.370      0.009      0.015      87.503     0.215      0.114      0.003        0.019      6        A6       1927       366        3414       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.074, 0.067, 0.074, 0.022, 0.067] 
R1250TS417_5o  417      0.001     0.000      0.003       0.084      0.000    0.000    0.257      0.013      0.011      101.776    0.165      0.104      0.003        0.020      6        A6       3665       366        9794       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.041, 0.0, 0.066, 0.0, 0.053, 0.049]   
R1250TS110_1o  110s     0.000     0.000      0.000       0.040      0.000    0.000    0.391      0.000      0.011      105.750    0.232      0.144      0.003        0.016      6        A6       270        366        903        [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.0, 0.0, 0.13, 0.0, 0.0]          
R1250TS189_2o  189      0.000     0.000      0.000       0.053      0.000    0.000    0.246      0.000      0.010      104.526    0.173      0.095      0.002        0.014      6        A6       2483       366        8110       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.047, 0.024, 0.006, 0.006, 0.01, 0.0]  
R1250TS417_1o  417      0.000     0.000      0.000       0.086      0.000    0.000    0.000      0.000      0.010      123.878    0.126      0.071      0.005        0.029      6        A6       89196      366        453615     [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.043, 0.043, 0.043, 0.043, 0.043, 0.043] 
R1250TS294_5o  294      0.000     0.000      0.000       0.010      0.000    0.000    0.420      0.000      0.010      109.994    0.151      0.072      0.001        0.007      6        A6       90         366        43         [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.018]         
R1250TS052_4o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.347      0.000      0.006      78.369     0.256      0.143      0.002        0.009      6        A6       0          366        510        [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]           
R1250TS481_1o  481      0.000     0.000      0.000       0.033      0.000    0.000    0.467      0.000      0.010      67.400     0.307      0.195      0.004        0.026      6        A6       522        366        0          [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.033, 0.033, 0.033, 0.033, 0.033, 0.033] 
R1250TS183_1o  183      0.000     0.000      0.000       0.146      0.000    0.000    0.264      0.006      0.009      94.391     0.186      0.111      0.002        0.011      6        A6       3206       366        4163       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.078, 0.066, 0.078, 0.0, 0.066]   
R1250TS052_1o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.400      0.000      0.011      96.078     0.213      0.107      0.001        0.006      6        A6       0          366        6          [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]           
R1250TS167_1o  167      0.000     0.000      0.000       0.116      0.000    0.000    0.260      0.007      0.011      107.132    0.212      0.111      0.002        0.014      6        A6       957        366        5593       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.044, 0.041, 0.041, 0.033, 0.036, 0.022] 
R1250TS183_5o  183      0.000     0.000      0.000       0.119      0.001    0.001    0.266      0.002      0.008      103.286    0.175      0.105      0.003        0.016      6        A6       2961       366        5310       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.017, 0.0, 0.064, 0.0, 0.017, 0.064]   
R1250TS110_3o  110s     0.000     0.000      0.000       0.073      0.000    0.000    0.326      0.000      0.009      105.029    0.222      0.139      0.002        0.011      6        A6       719        366        2568       [['0', '1'], ['0', '5'], ['1', '2'], ['2', '3'], ['3', '4'], ['4', '5']] [0.0, 0.043, 0.043, 0.0, 0.061, 0.042]   
