interface_type,model,target,ics_naive_mean,ics_mean,ics_log10_mean,ips_naive_mean,ips_mean,ips_log10_mean,ilddt_naive_mean,ilddt_mean,ilddt_log10_mean
all,M1239v2TS272_3,M1239v2,0.27899999999999997,0.344739837398374,0.3308666684870842,0.33614285714285713,0.4291725383920506,0.40219381138900573,0.4111474972864842,0.4448211382113821,0.4391480119273456
NA-NA,M1239v2TS272_3,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.42371827651515154,0.40382017543859644,0.417705603471811
NA-protein,M1239v2TS272_3,M1239v2,0.1657272727272727,0.2330780031201248,0.21732271398317368,0.2716363636363636,0.37529017160686423,0.35384099978994565,0.37915379033502017,0.4498798751950078,0.4350065675495462
protein-protein,M1239v2TS272_3,M1239v2,0.022000000000000002,0.04104201680672269,0.028385640135302342,0.023500000000000004,0.04383613445378151,0.030320219843875926,0.46142210721172333,0.4704747899159663,0.46386647319123253
NA-containing,M1239v2TS272_3,M1239v2,0.38180000000000003,0.4279159953970081,0.4451223765712903,0.4612,0.5347077100115074,0.5426610689599229,0.39103765331638846,0.43779516685845793,0.4298111443894157
all,M1239v2TS272_4,M1239v2,0.27785714285714286,0.34314182475158084,0.3294572926709861,0.371,0.4752538392050588,0.44283512392860896,0.4170136214642356,0.4546422764227642,0.44764929243796464
NA-NA,M1239v2TS272_4,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.4393669507575757,0.4219429824561403,0.434101894352897
NA-protein,M1239v2TS272_4,M1239v2,0.16354545454545455,0.23031825273010922,0.21454762722612883,0.33818181818181814,0.4548720748829953,0.4338644874426689,0.3850549786722958,0.4606739469578783,0.4451162670688611
protein-protein,M1239v2TS272_4,M1239v2,0.022000000000000002,0.04104201680672269,0.028385640135302342,0.023500000000000004,0.04383613445378151,0.030320219843875926,0.4607022470538986,0.46972268907563025,0.46311173561669
NA-containing,M1239v2TS272_4,M1239v2,0.38020000000000004,0.42588032220943617,0.4431806393284194,0.51,0.593409666283084,0.598653763921711,0.3995381712283705,0.45051208285385497,0.44180868681808927
all,M1239v2TS272_5,M1239v2,0.2534285714285714,0.2812348690153568,0.28933610567865864,0.32180952380952377,0.35853387533875336,0.3608770530951428,0.41892536763338,0.44662149954832886,0.44270637389128314
NA-NA,M1239v2TS272_5,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.4319285037878787,0.430109649122807,0.4313788946381234
NA-protein,M1239v2TS272_5,M1239v2,0.08318181818181819,0.11777223088923558,0.10926067767193098,0.18127272727272725,0.23120124804992198,0.21810053240433855,0.38284406127672294,0.44097347893915756,0.42906652824240604
protein-protein,M1239v2TS272_5,M1239v2,0.08383333333333333,0.05621428571428572,0.07708071582537988,0.139,0.10334873949579833,0.13106657692053492,0.4764056718509187,0.4776512605042016,0.47697820992150297
NA-containing,M1239v2TS272_5,M1239v2,0.32126666666666664,0.34286306098964325,0.3695110177864405,0.39493333333333336,0.42842347525891833,0.4476830217986136,0.39593324594636436,0.4381231300345224,0.4297609243392385
all,M1239v2TS286_1,M1239v2,0.5251428571428571,0.5986865401987354,0.5828910015636805,0.6590952380952382,0.7457877145438122,0.7220635022867669,0.5976977753683672,0.6446079494128274,0.6385963659530609
NA-NA,M1239v2TS286_1,M1239v2,0.972,0.9727105263157895,0.9722147020164936,0.9824999999999999,0.9828947368421054,0.982619278898052,0.655686553030303,0.6725745614035087,0.6607896567038954
NA-protein,M1239v2TS286_1,M1239v2,0.43681818181818177,0.5002137285491419,0.49894360942601224,0.6387272727272727,0.743585023400936,0.7315425815724299,0.5485093093278962,0.6296474258970358,0.6217525031546272
protein-protein,M1239v2TS286_1,M1239v2,0.3891666666666667,0.50559243697479,0.42887992237291184,0.4808333333333333,0.5245756302521007,0.49736086140572827,0.6492174446679407,0.6581092436974789,0.6521540736870487
NA-containing,M1239v2TS286_1,M1239v2,0.5795333333333335,0.6241829689298045,0.6410653770001767,0.7304,0.8063728423475258,0.806940095976458,0.577089907648538,0.6409102416570771,0.6334752332143029
all,M1239v2TS286_2,M1239v2,0.39599999999999996,0.4489457994579946,0.44625269685808666,0.46647619047619054,0.505858175248419,0.5141982325890627,0.5298212229463373,0.5757886178861789,0.5727827697448359
NA-NA,M1239v2TS286_2,M1239v2,0.9707499999999999,0.9712631578947368,0.9709050625674677,0.9755,0.9747894736842105,0.9752852979835064,0.6057779356060606,0.6148464912280702,0.6085182101539036
NA-protein,M1239v2TS286_2,M1239v2,0.23136363636363635,0.2766396255850234,0.27414516669797473,0.2857272727272727,0.34481591263650546,0.34031500280533544,0.4556108470219988,0.5412371294851794,0.5317613971999238
protein-protein,M1239v2TS286_2,M1239v2,0.31466666666666665,0.41264285714285714,0.3479620035935377,0.45849999999999996,0.4903613445378152,0.46973168794793785,0.6152357703678092,0.6314285714285715,0.6203607289384208
NA-containing,M1239v2TS286_2,M1239v2,0.4285333333333333,0.45888837744533945,0.4833798939528013,0.4696666666666667,0.510102416570771,0.530994514232621,0.49565540397774854,0.5605500575373993,0.5548112181189851
all,M1239v2TS286_3,M1239v2,0.3964285714285714,0.45761878952122853,0.45053021292690804,0.4640000000000001,0.5040153568202348,0.5049135793966543,0.5391739207043877,0.5714263775971093,0.5697948634511741
NA-NA,M1239v2TS286_3,M1239v2,0.97475,0.9741578947368421,0.9745710816529219,0.9824999999999999,0.9828947368421054,0.982619278898052,0.6043020833333332,0.6076885964912281,0.6053253968795381
NA-protein,M1239v2TS286_3,M1239v2,0.22572727272727275,0.2910499219968799,0.2781499270677375,0.313,0.36971138845553825,0.35679828927954177,0.46911086565602017,0.5350390015600625,0.5235205069975631
protein-protein,M1239v2TS286_3,M1239v2,0.32383333333333336,0.41139915966386553,0.3532309158468441,0.39516666666666667,0.4069747899159663,0.3995026463645719,0.6242040798737645,0.6346890756302521,0.6272663381001944
NA-containing,M1239v2TS286_3,M1239v2,0.4254666666666666,0.47027733026467206,0.48728293141822865,0.4915333333333333,0.5305926352128885,0.5447302940482277,0.505161857036637,0.5541001150747988,0.548086248975589
all,M1239v2TS286_4,M1239v2,0.3952380952380953,0.46073622402890696,0.4514413770663561,0.4687619047619048,0.5105772357723578,0.5111753360919128,0.5333164794987406,0.5663893405600722,0.5640677950984859
NA-NA,M1239v2TS286_4,M1239v2,0.9637499999999999,0.9637105263157895,0.9637380721101948,0.979,0.9788421052631578,0.9789522884407792,0.5874124053030303,0.5956403508771929,0.5898986700157034
NA-protein,M1239v2TS286_4,M1239v2,0.21545454545454545,0.27408580343213734,0.263977641166516,0.292,0.3406645865834633,0.32937569374126185,0.4664233438546432,0.5312636505460219,0.5207550636307277
protein-protein,M1239v2TS286_4,M1239v2,0.3458333333333334,0.4815966386554622,0.3914193197531398,0.4526666666666666,0.519609243697479,0.4760546266324208,0.6198899443100597,0.6329705882352941,0.6237644584381958
NA-containing,M1239v2TS286_4,M1239v2,0.415,0.45502301495972386,0.4741134193308274,0.47520000000000007,0.5081035673187572,0.5244414293394112,0.4986870935742131,0.5481542002301496,0.5415186634147274
all,M1239v2TS286_5,M1239v2,0.40219047619047615,0.46414995483288163,0.4562499765749028,0.4442857142857143,0.49359078590785904,0.4949446398997903,0.5251792618174749,0.5692095754290878,0.5671606285004015
NA-NA,M1239v2TS286_5,M1239v2,0.956,0.9566315789473684,0.9561908462368833,0.9824999999999999,0.9828947368421054,0.982619278898052,0.591829071969697,0.6023859649122807,0.5950190821808772
NA-protein,M1239v2TS286_5,M1239v2,0.23118181818181818,0.2773541341653666,0.27417661952082534,0.26845454545454545,0.32577223088923557,0.3206999934648111,0.4520532127640987,0.5376817472698909,0.5284375322667778
protein-protein,M1239v2TS286_5,M1239v2,0.3465,0.49545378151260505,0.3960657617404505,0.4078333333333333,0.4768277310924369,0.4300102800320845,0.6148104783138498,0.6223403361344537,0.6167435251483403
NA-containing,M1239v2TS286_5,M1239v2,0.4244666666666666,0.45557652474108173,0.47898327035822447,0.4588666666666667,0.4981818181818181,0.5194721988878899,0.489326775218925,0.5546582278481014,0.5484317548376613
all,M1239v2TS294_1,M1239v2,0.520238095238095,0.619152664859982,0.593384202125393,0.620095238095238,0.7230397470641374,0.6935762976669114,0.5412149311958194,0.5718437217705511,0.5686872971662306
NA-NA,M1239v2TS294_1,M1239v2,0.98125,0.9805,0.981023370093701,0.9924999999999999,0.9913157894736842,0.9921421633058439,0.5295099431818182,0.5441184210526316,0.5339242338098606
NA-protein,M1239v2TS294_1,M1239v2,0.43090909090909085,0.5337628705148206,0.5207060398520631,0.5813636363636363,0.7110577223088924,0.6906797777478526,0.48647938012104314,0.5476583463338535,0.5377531615761296
protein-protein,M1239v2TS294_1,M1239v2,0.3766666666666667,0.5029663865546219,0.4198372472139084,0.44283333333333336,0.49830672268907555,0.4615799027151575,0.6493667668422435,0.6635420168067225,0.6536264778046876
NA-containing,M1239v2TS294_1,M1239v2,0.5776666666666667,0.6509735327963176,0.6589378347856498,0.6910000000000001,0.7845891829689299,0.7812079502126326,0.49795419693724985,0.5467295742232451,0.536603347039439
all,M1239v2TS294_2,M1239v2,0.5195238095238096,0.6277443541102078,0.5977848266034637,0.6216666666666667,0.7270514905149051,0.6975630324297581,0.5475062922836984,0.5776088527551942,0.5751146591202256
NA-NA,M1239v2TS294_2,M1239v2,0.9755,0.9756578947368421,0.9755477115592208,0.9874999999999999,0.9871052631578947,0.9873807211019481,0.5391420454545455,0.5486447368421054,0.5420135041995453
NA-protein,M1239v2TS294_2,M1239v2,0.43372727272727274,0.5489079563182527,0.5326066134354327,0.5752727272727273,0.7092574102964119,0.687535071964663,0.492485203863233,0.5542667706708269,0.5443898093013311
protein-protein,M1239v2TS294_2,M1239v2,0.37283333333333335,0.5067773109243698,0.41819669889554434,0.4628333333333334,0.5258487394957984,0.48573175880035085,0.6539544522739867,0.6682226890756303,0.6583449308224151
NA-containing,M1239v2TS294_2,M1239v2,0.5782,0.6608745684695051,0.6656203824616045,0.6852,0.7821565017261219,0.7775777437483121,0.5049270282875831,0.5527917146144994,0.5436762126193264
all,M1239v2TS294_3,M1239v2,0.5202380952380953,0.6254823848238482,0.5971554613850057,0.6104285714285714,0.7156314363143631,0.6848560763010538,0.5444765400571547,0.5746404697380306,0.5719608650114786
NA-NA,M1239v2TS294_3,M1239v2,0.9744999999999999,0.9739473684210527,0.9743330095427271,0.9824999999999999,0.9828947368421054,0.982619278898052,0.5455184659090908,0.5521315789473684,0.5475167714933692
NA-protein,M1239v2TS294_3,M1239v2,0.4368181818181819,0.5515678627145086,0.5355495885619709,0.5704545454545454,0.7006365054602184,0.6797391961047354,0.48880238343172916,0.5516115444617785,0.5405927910377519
protein-protein,M1239v2TS294_3,M1239v2,0.3703333333333334,0.4907310924369747,0.4114152869532419,0.43566666666666665,0.4999831932773109,0.4576107932420938,0.6458512099691441,0.6582268907563026,0.6495002204881007
NA-containing,M1239v2TS294_3,M1239v2,0.5802,0.6623878020713463,0.6673148206844072,0.6803333333333332,0.7746927502876871,0.7706930984315838,0.503926672092359,0.5517479861910243,0.5426720398158995
all,M1239v2TS294_4,M1239v2,0.5116190476190476,0.6220532971996388,0.5909859453051236,0.6104285714285714,0.7181725383920505,0.6867822033437745,0.5415588585622165,0.5763026196928637,0.5719474753880652
NA-NA,M1239v2TS294_4,M1239v2,0.97425,0.9742105263157895,0.9742380721101949,0.9824999999999999,0.9828947368421054,0.982619278898052,0.5433124999999999,0.5531315789473683,0.5462795625890445
NA-protein,M1239v2TS294_4,M1239v2,0.427,0.5453276131045242,0.5279425969070901,0.566,0.7011107644305773,0.6783036108961121,0.48521357593434283,0.5531185647425898,0.5414157720408892
protein-protein,M1239v2TS294_4,M1239v2,0.35833333333333334,0.4913361344537816,0.4030792152160911,0.4438333333333333,0.5105252100840336,0.46729543099573806,0.643689449088129,0.6609411764705881,0.6489104848857518
NA-containing,M1239v2TS294_4,M1239v2,0.5729333333333334,0.6578538550057538,0.6619636744443592,0.6770666666666666,0.7750425776754891,0.7696886147851457,0.5007066223518515,0.5531219792865362,0.5428763525002422
all,M1239v2TS294_5,M1239v2,0.5227619047619049,0.6355383920505873,0.6033046404927009,0.6178095238095238,0.7221192411924119,0.6924711111094921,0.5481327695707788,0.5801933152664859,0.5766174286419408
NA-NA,M1239v2TS294_5,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.5589635416666667,0.567390350877193,0.5615098976423736
NA-protein,M1239v2TS294_5,M1239v2,0.44945454545454544,0.5681497659906397,0.5524502194934213,0.5746363636363636,0.7054664586583463,0.6849710860148488,0.4915191462385591,0.5543463338533542,0.5434385749281944
protein-protein,M1239v2TS294_5,M1239v2,0.35500000000000004,0.4911806722689076,0.4012877387373765,0.4538333333333333,0.5171512605042017,0.4756943637698172,0.6447038976159231,0.6620714285714286,0.650088436637793
NA-containing,M1239v2TS294_5,M1239v2,0.5898666666666667,0.6750747986191024,0.6796121837485658,0.6834,0.7782554660529345,0.7743538688429152,0.5095043183527211,0.5577686996547757,0.5488653342776496
all,M1239v2TS325_2,M1239v2,0.4026190476190477,0.468743450767841,0.4605296182962514,0.45952380952380945,0.5148473351400179,0.5153378423864509,0.48190864545878853,0.5135925925925925,0.5149246519025688
NA-NA,M1239v2TS325_2,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.4779313446969697,0.4855964912280702,0.48024754661711705
NA-protein,M1239v2TS325_2,M1239v2,0.22754545454545455,0.2833822152886115,0.2780222744425994,0.28318181818181815,0.35598127925117007,0.347674715712705,0.4067767408277785,0.47882215288611546,0.4699909723167466
protein-protein,M1239v2TS325_2,M1239v2,0.3413333333333333,0.48233193277310926,0.3888791134086801,0.43416666666666676,0.49433613445378144,0.45442462847081333,0.6223020044568531,0.6340588235294118,0.6257282122489938
NA-containing,M1239v2TS325_2,M1239v2,0.4271333333333333,0.46502186421173763,0.4875940567343525,0.46966666666666673,0.5204649021864212,0.5383464999063594,0.4257513018595628,0.4805995397008055,0.47307098817160403
all,M1239v2TS450_1,M1239v2,0.37076190476190474,0.4329539295392954,0.4252007735597797,0.4493333333333333,0.502542908762421,0.4974167361954376,0.4913275677444642,0.5123911472448057,0.5134608852806031
NA-NA,M1239v2TS450_1,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.4750989583333334,0.48358333333333337,0.4776627091483395
NA-protein,M1239v2TS450_1,M1239v2,0.17181818181818184,0.22290171606864273,0.2126499922813573,0.28263636363636363,0.342798751950078,0.32893209605822465,0.4230179960844639,0.47548985959438383,0.4654638006302829
protein-protein,M1239v2TS450_1,M1239v2,0.332,0.4787563025210085,0.38111597724576435,0.3995,0.472609243697479,0.4237778898590981,0.6273808553952186,0.6393739495798321,0.6308303477526923
NA-containing,M1239v2TS450_1,M1239v2,0.3862666666666667,0.420409666283084,0.44185285797661766,0.46926666666666667,0.510741081703107,0.5252322278859695,0.4369062526841624,0.47761334867663985,0.4691270931241727
all,M1239v2TS450_2,M1239v2,0.3776190476190476,0.4355953026196929,0.43001643442214726,0.44861904761904775,0.5045420054200541,0.5031138316932584,0.49083461015442564,0.5240424570912375,0.5252033897150049
NA-NA,M1239v2TS450_2,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.49070075757575754,0.4963114035087719,0.49239614445852453
NA-protein,M1239v2TS450_2,M1239v2,0.18490909090909088,0.2271669266770671,0.22202765696878396,0.2773636363636363,0.3459438377535101,0.3378882530718794,0.4162352669117651,0.49100936037441495,0.4820927124436669
protein-protein,M1239v2TS450_2,M1239v2,0.332,0.47955462184873954,0.38130947796170594,0.4066666666666667,0.473436974789916,0.4279671385259482,0.6276893078184153,0.6395756302521008,0.6311434740837784
NA-containing,M1239v2TS450_2,M1239v2,0.3958666666666667,0.42355581127733033,0.4484144405031841,0.46540000000000004,0.5130609896432682,0.5314988801202699,0.4360927310888298,0.49240046029919443,0.4851867995175608
all,M1239v2TS450_3,M1239v2,0.36923809523809525,0.4290487804878049,0.4223026160436068,0.45223809523809533,0.5063523035230353,0.5016959241730078,0.49187441285863476,0.5118979223125565,0.5134118244616845
NA-NA,M1239v2TS450_3,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.47127178030303035,0.47795614035087725,0.473291614824779
NA-protein,M1239v2TS450_3,M1239v2,0.17,0.21827301092043683,0.20874400201908302,0.2872727272727273,0.3520920436817473,0.3382442177539457,0.4241512383124251,0.47631045241809683,0.46621357884305054
protein-protein,M1239v2TS450_3,M1239v2,0.33,0.47305882352941175,0.37778067134696786,0.40116666666666667,0.4652983193277311,0.4221360688417236,0.6297686545637551,0.6402605042016806,0.6327375658276528
NA-containing,M1239v2TS450_3,M1239v2,0.3849333333333334,0.41699539700805527,0.43911982386757764,0.4726666666666667,0.517596087456847,0.531747949767754,0.43671671617658653,0.47674223245109326,0.4683390899939022
all,M1239v2TS450_4,M1239v2,0.37128571428571433,0.4279096657633244,0.4227570855087338,0.4412857142857143,0.5028464317976513,0.49794909008270555,0.47260738262016533,0.5007588075880758,0.5032447259547057
NA-NA,M1239v2TS450_4,M1239v2,0.9759999999999999,0.9756842105263158,0.9759045768815582,0.9824999999999999,0.9828947368421054,0.982619278898052,0.45146638257575755,0.457140350877193,0.4531809037817537
